YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2022,12,10,0,33,24,77,2,160
2022,12,11,0,34.2,23.5,70,2,350
2022,12,12,0,33,25.6,73,2,190
2022,12,13,12,33,25.2,79,2,10
2022,12,14,-1,31.2,25,85,3,360
2022,12,15,-1,31.5,24.2,81,2,360
2022,12,16,-1,30.4,24.5,82,2,360
2022,12,17,0,33.2,25,73,3,10
2022,12,18,11.8,32,23.9,77,3,10
2022,12,19,-1,29.2,24.2,82,2,360
2022,12,20,6.4,30.7,24.4,82,2,360
2022,12,21,0,32.5,24,82,2,180
2022,12,22,17.6,33.3,25.2,80,2,40
2022,12,23,4.4,33.6,25.2,78,3,180
2022,12,24,0,32.7,24.6,77,2,20
2022,12,25,24.9,32,24.2,91,3,360
2022,12,26,-1,26.9,23.7,84,3,10
2022,12,27,10.3,31.5,23.7,80,3,360
2022,12,28,-1,30,24.5,86,2,360
2022,12,29,0,33.3,25,81,3,180
2022,12,30,0,32.3,24.4,78,2,180
2022,12,31,-1,32.9,24.2,78,3,360
2023,1,1,0.3,29.6,24.1,83,3,360
2023,1,2,19.5,28.9,23.4,89,2,360
2023,1,3,2,30,24.8,86,2,20
2023,1,4,2.4,29.6,24.8,86,2,20
2023,1,5,12.8,31,24.3,84,2,20
2023,1,6,9,32.8,23.2,78,4,360
2023,1,7,1.1,28,24,83,3,360
2023,1,8,0.6,28.9,24,84,3,10
2023,1,9,-1,30.5,24.7,80,3,350
2023,1,10,0,29,23.9,82,2,360
2023,1,11,-1,30.2,23.8,85,2,10
2023,1,12,0.2,31.8,24.3,81,2,40
2023,1,13,100,32.6,24.3,84,3,30
2023,1,14,3.7,29.6,25.6,88,2,10
2023,1,15,0,32,26,79,2,320
2023,1,16,0,33,25,78,3,20
2023,1,17,0,30.1,24,82,2,10
2023,1,18,0.2,32.6,24,80,2,360
2023,1,19,0,32.4,25.7,80,3,360
2023,1,20,0,33,24.6,74,3,10
2023,1,21,2,29.4,23.9,86,2,360
2023,1,22,0.1,27.6,23,84,3,360
2023,1,23,28.2,28.5,23.9,87,3,20
2023,1,24,24.4,30,23.6,87,3,360
2023,1,25,4.2,27.1,22.8,87,3,350
2023,1,26,0.4,29.8,24.2,83,2,30
2023,1,27,4.4,31.5,24.2,83,2,150
2023,1,28,0.2,33,25.2,80,3,360
2023,1,29,0.9,29,24,82,3,360
2023,1,30,2.4,30.6,24.8,84,3,20
2023,1,31,-1,32.1,25.3,82,3,20
2023,2,1,10.4,32,25.2,76,3,360
2023,2,2,3.5,32.4,24.3,77,3,360
2023,2,3,0,33.1,24.1,73,3,360
2023,2,4,1.6,30.6,23.6,83,3,360
2023,2,5,0.7,32,24,80,3,10
2023,2,6,6.6,32.1,23.7,81,3,360
2023,2,7,0.4,31.5,22.8,81,3,360
2023,2,8,-1,30.4,23.6,79,3,360
2023,2,9,12.8,31.6,23,86,2,20
2023,2,10,0,32.2,24.5,76,3,30
2023,2,11,-1,33,25,75,3,360
2023,2,12,3.2,32.6,24,70,3,10
2023,2,13,1.4,30.6,24.8,84,3,20
2023,2,14,14.8,27.6,22.9,91,1,20
2023,2,15,0.1,29.8,23.5,83,2,360
2023,2,16,4.6,30.8,23.2,82,3,10
2023,2,17,18.8,25.7,23.4,90,2,10
2023,2,18,0,30,23.3,82,2,100
2023,2,19,1,31.6,24.7,80,3,160
2023,2,20,0,31,24.7,82,3,170
2023,2,21,63.4,33,23.4,81,2,60
2023,2,22,0,31.8,24.8,83,2,360
2023,2,23,0,33.4,24.1,76,2,10
2023,2,24,0,33.4,24.4,79,3,20
2023,2,25,19.6,32.9,24.5,80,3,30
2023,2,26,-1,31.5,24.7,80,3,360
2023,2,27,0.4,32.1,25,78,3,10
2023,2,28,0,33,24.5,79,3,360
2023,3,1,1.6,33.3,23.9,77,4,360
2023,3,2,1.4,29.9,23.3,85,4,360
2023,3,3,-1,32.4,25,78,4,360
2023,3,4,-1,31,24.2,77,3,360
2023,3,5,0,32.7,24.1,73,3,360
2023,3,6,0,32.4,24.8,74,4,360
2023,3,7,-1,28.4,23.3,84,3,20
2023,3,8,0,34.5,25,73,4,10
2023,3,9,0,34.5,24.4,73,4,20
2023,3,10,0,34.7,23.8,65,4,360
2023,3,11,0.1,33.5,23.7,70,4,360
2023,3,12,2.1,34.3,21.4,73,4,360
2023,3,13,25.4,32,23.4,79,4,360
2023,3,14,0.2,30.5,23.1,85,3,350
2023,3,15,0,33.9,25.7,74,2,180
2023,3,16,-1,35.2,24.5,74,3,40
2023,3,17,0,34,25.7,74,3,20
2023,3,18,0.6,34.7,24,76,3,360
2023,3,19,-1,33,25.1,76,3,30
2023,3,20,0,33.8,24.9,71,3,360
2023,3,21,0,34.6,24.2,68,3,360
2023,3,22,-1,33.3,23.9,71,3,360
2023,3,23,0,33.4,25.7,70,2,180
2023,3,24,2,32.8,25.1,81,2,360
2023,3,25,-1,34.5,24.9,73,3,360
2023,3,26,-1,34.3,25.9,71,3,360
2023,3,27,-1,33.3,23.9,74,3,360
2023,3,28,-1,33.9,24.7,78,3,360
2023,3,29,3.3,33.3,24.8,83,2,360
2023,3,30,0.6,33.9,25.2,77,3,20
2023,3,31,0,33.9,25.3,79,4,10
2023,4,1,7.7,33.8,24.6,78,3,360
2023,4,2,1.4,32.3,25.6,80,2,20
2023,4,3,0,32.1,25.4,76,3,360
2023,4,4,-1,34.5,25.6,68,3,20
2023,4,5,-1,32.1,25.7,74,3,360
2023,4,6,8.2,33.6,25,75,3,20
2023,4,7,4.3,34.7,25,72,3,360
2023,4,8,28.4,33.6,23.5,70,3,30
2023,4,9,20,33.3,23.6,78,3,360
2023,4,10,0,31.5,24.4,77,2,10
2023,4,11,0,33.8,25.4,76,2,180
2023,4,12,1.5,33.7,25.6,76,2,180
2023,4,13,11.2,34.1,24.6,81,3,180
2023,4,14,14,33.3,24.7,79,3,180
2023,4,15,50,33.2,22.8,77,3,10
2023,4,16,25,33.3,24.7,76,3,190
2023,4,17,0,32.3,25.1,81,2,360
2023,4,18,4.8,33.5,24.9,78,2,180
2023,4,19,0,34.1,26.8,71,3,180
2023,4,20,1.3,33.8,26.8,78,2,180
2023,4,21,52.6,33.3,24,81,3,240
2023,4,22,7,34.1,25.1,75,2,200
2023,4,23,5,34.4,25.2,79,2,20
2023,4,24,-1,33.6,24.9,76,2,30
2023,4,25,0,34.3,25.4,72,2,10
2023,4,26,0,34.5,25.3,71,2,10
2023,4,27,-1,33.4,25.3,72,2,360
2023,4,28,-1,35.2,26.1,73,2,360
2023,4,29,0.3,35.1,25.2,74,3,360
2023,4,30,-1,33.5,25.2,77,3,360
2023,5,1,-1,34.4,25.8,73,3,10
2023,5,2,-1,33.2,25.3,76,3,360
2023,5,3,9.1,32.5,25.1,80,2,180
2023,5,4,0,33.7,26.1,78,2,20
2023,5,5,21.8,34.3,25.4,79,2,70
2023,5,6,3.4,33.9,25.2,81,3,30
2023,5,7,12.5,33.7,25.8,78,3,190
2023,5,8,6,34.6,26.1,76,3,20
2023,5,9,0.4,35.5,26.3,72,2,360
2023,5,10,4.4,35.4,24.8,74,2,40
2023,5,11,0,34,27,78,2,180
2023,5,12,0.8,34.5,26.5,79,3,180
2023,5,13,0,35,25.3,76,3,180
2023,5,14,-1,34.1,25.4,76,3,180
2023,5,15,13.4,34,23.7,79,2,50
2023,5,16,0.6,35.3,24.7,78,2,180
2023,5,17,0,33.7,24.9,74,3,180
2023,5,18,-1,34.1,25,77,2,180
2023,5,19,0.8,33.2,24.9,80,2,180
2023,5,20,0,32.7,25.7,80,2,360
2023,5,21,0.2,33.5,25.6,76,2,40
2023,5,22,28.2,33.4,25.4,80,3,180
2023,5,23,0.2,33.5,25.7,80,3,180
2023,5,24,5,33.3,25,85,2,40
2023,5,25,-1,33.6,25.2,76,2,350
2023,5,26,3.2,33.3,25.3,79,2,170
2023,5,27,0,33.6,25.7,76,2,180
2023,5,28,9,33.2,25.3,86,2,50
2023,5,29,11.4,34.2,26.1,80,3,170
2023,5,30,7.2,34,26.9,78,4,180
2023,5,31,0,33.3,26.7,81,3,170
2023,6,1,0,33.9,26.4,79,3,160
2023,6,2,1.4,33.2,24.5,79,2,180
2023,6,3,0,34,25,74,2,360
2023,6,4,29.4,33.7,25,79,2,360
2023,6,5,44.4,32.9,24.8,78,3,180
2023,6,6,12.8,32.9,24.5,86,2,40
2023,6,7,27.6,33.6,24.2,80,2,180
2023,6,8,0,33.7,25.1,77,2,36
2023,6,9,-1,34.4,25.8,76,3,320
2023,6,10,0,34.2,25.5,70,3,150
2023,6,11,0,33.2,25.9,74,3,180
2023,6,12,0,33.1,25.7,74,3,190
2023,6,13,1,33.1,26.1,81,2,320
2023,6,14,30.2,32.2,24.3,86,2,180
2023,6,15,3.6,32.7,25.6,76,2,180
2023,6,16,2,31.7,25.4,85,2,100
2023,6,17,-1,32.7,24.4,84,2,330
2023,6,18,-1,32.4,25.6,78,3,3
2023,6,19,0.6,32.7,24.7,82,2,30
2023,6,20,4.4,34.5,24.6,81,2,20
2023,6,21,62.1,32.5,24,81,2,20
2023,6,22,-1,31.9,25.1,79,2,50
2023,6,23,25.8,32.7,24.6,80,2,70
2023,6,24,15,33.6,24.3,81,3,180
2023,6,25,0,32.2,24.8,81,2,190
2023,6,26,0,33,25.1,82,2,160
2023,6,27,48.8,33.5,23.8,78,2,360
2023,6,28,15,32.9,24.2,82,2,360
2023,6,29,0.6,31.8,24.2,80,3,360
2023,6,30,4,33.7,25.7,75,3,360
2023,7,1,0,32.3,25.5,78,3,160
2023,7,2,21.5,33.5,26,78,3,20
2023,7,3,15.8,30.7,25,84,2,10
2023,7,4,25.3,32.5,24.8,82,2,20
2023,7,5,0,33.7,26.4,81,2,180
2023,7,6,2.7,33.7,26,80,2,180
2023,7,7,1.1,33.5,25.6,79,2,140
2023,7,8,5.4,29.8,24.6,89,2,340
2023,7,9,24.1,33.4,23.7,82,2,330
2023,7,10,1.2,33.6,25.6,78,2,20
2023,7,11,2.2,33.9,26,81,2,320
2023,7,12,0,32.9,25,82,2,140
2023,7,13,0.2,32.8,24.5,79,2,320
2023,7,14,0,33.7,23.8,77,2,160
2023,7,15,0.7,33.8,26.4,73,2,180
2023,7,16,0.4,31.5,26,73,3,60
2023,7,17,3.6,32.2,26,76,2,200
2023,7,18,3.2,30.1,24.6,90,1,360
2023,7,19,12.2,31.7,24.9,82,2,10
2023,7,20,0,33.5,24.7,79,3,190
2023,7,21,7.6,33,25.8,78,2,170
2023,7,22,17.6,33.5,24.3,84,2,300
2023,7,23,0.5,32,26.1,79,2,160
2023,7,24,1.4,32.4,26.5,78,4,190
2023,7,25,3.4,33.5,24.4,82,3,170
2023,7,26,0,33.7,27.7,78,3,170
2023,7,27,-1,32.9,26.8,78,3,180
2023,7,28,5.6,31.3,24.6,82,2,320
2023,7,29,0,33.2,26.7,80,2,180
2023,7,30,0,33.3,25.2,77,3,180
2023,7,31,0,32.9,25.6,75,3,160
2023,8,1,-1,33.5,25.6,78,3,170
2023,8,2,0,34.1,25.7,71,3,170
2023,8,3,0,34,25.2,75,2,180
2023,8,4,1.6,33.9,23.8,76,3,180
2023,8,5,0.7,34.2,26.4,76,3,180
2023,8,6,0,35,26.2,73,2,180
2023,8,7,0,34.5,26.1,71,2,170
2023,8,8,0,35.1,26.3,74,2,180
2023,8,9,0,35.9,26.5,77,2,180
2023,8,10,0.2,33.7,25.2,77,2,360
2023,8,11,19.6,32.7,25.2,81,2,170
2023,8,12,0,32.1,25.8,80,1,180
2023,8,13,17.8,33.7,24.6,76,3,170
2023,8,14,11.7,31.4,25.3,81,2,160
2023,8,15,6.7,32.7,25.6,80,2,180
2023,8,16,5,32.9,24.6,85,3,180
2023,8,17,0,31.3,25.6,82,2,170
2023,8,18,3.7,33.3,24.4,82,2,170
2023,8,19,6.1,32.3,24,80,3,170
2023,8,20,15.6,32.3,24.8,82,3,200
2023,8,21,29.4,31.4,24.6,86,2,170
2023,8,22,1.7,32.7,25.2,83,2,170
2023,8,23,1.7,31.7,24.5,83,2,170
2023,8,24,14,33,23.9,78,3,160
2023,8,25,0,33.2,25,80,2,180
2023,8,26,0.4,34.3,24.3,78,2,180
2023,8,27,-1,33.4,26.6,74,4,180
2023,8,28,0.6,33.1,25,75,3,180
2023,8,29,0,33.2,26.4,76,3,160
2023,8,30,0,34.2,25.3,76,3,170
2023,8,31,0,33.9,25.9,77,3,170
2023,9,1,0,33.7,25.7,64,3,170
2023,9,2,1.3,32.7,27,78,3,180
2023,9,3,0.2,33.3,25.7,79,3,170
2023,9,4,0,32.5,26.3,77,2,160
2023,9,5,4.2,32.6,24.9,80,3,180
2023,9,6,-1,32.4,25.1,79,2,360
2023,9,7,5.7,33.5,25,80,2,180
2023,9,8,108.6,35,24,77,2,360
2023,9,9,0,32.8,24.8,79,2,180
2023,9,10,-1,32.7,25.1,78,3,170
2023,9,11,1.8,33.4,24,77,2,20
2023,9,12,4.8,34.6,24.4,80,2,360
2023,9,13,-1,33,24.8,80,2,180
2023,9,14,-1,34.1,25.2,75,2,360
2023,9,15,1.2,32.1,25,82,2,360
2023,9,16,42.2,34.7,24.1,83,3,350
2023,9,17,5.4,32.7,24.1,86,2,40
2023,9,18,0.2,31,25.2,84,2,40
2023,9,19,0,32.2,25.9,82,2,180
2023,9,20,-1,32.1,24.6,81,2,180
2023,9,21,73.2,32.6,24.2,84,2,220
2023,9,22,61.8,32.7,24.8,82,2,180
2023,9,23,0,34.2,24.4,77,2,360
2023,9,24,-1,34.2,25.8,73,2,160
2023,9,25,0,33.1,24.7,74,2,180
2023,9,26,12,32.7,24.7,80,1,40
2023,9,27,0,33.9,26,76,2,40
2023,9,28,0,34.5,25.6,73,2,180
2023,9,29,0,33.7,26,78,2,180
2023,9,30,0,34.1,26.9,74,3,160
2023,10,1,0,34.1,26.2,76,2,160
2023,10,2,0,33.9,26.3,74,2,170
2023,10,3,0,33.5,25.1,75,3,170
2023,10,4,-1,34,24.8,75,2,310
2023,10,5,0,34.6,25,74,2,180
2023,10,6,1.4,34.8,24.9,75,2,180
2023,10,7,16,34.4,23.8,81,2,360
2023,10,8,11,34.6,25.1,76,2,100
2023,10,9,1.3,33.5,25,64,2,170
2023,10,10,7.8,34,24.8,81,2,340
2023,10,11,1.2,34,24.8,81,2,310
2023,10,12,7.2,34.7,23.5,74,3,190
2023,10,13,1.6,30.5,24.4,86,2,160
2023,10,14,14.4,32.7,25.4,83,2,180
2023,10,15,43.4,33.8,24.5,78,3,170
2023,10,16,0,32.7,24.1,83,2,20
2023,10,17,2.4,34.6,24,80,2,20
2023,10,18,0.2,34.7,25.6,76,2,330
2023,10,19,-1,33,25,78,2,180
2023,10,20,0,34.1,26,72,2,180
2023,10,21,25.9,34.32,23.8,80,2,80
2023,10,22,11,34.1,24.8,78,2,340
2023,10,23,66.6,34.4,24.1,75,2,200
2023,10,24,22.2,34.3,24.6,76,2,180
2023,10,25,3.7,32.5,23.6,83,2,10
2023,10,26,-1,31.6,24.6,84,2,320
2023,10,27,37.2,34.7,24.5,78,2,340
2023,10,28,0,32.7,25.5,77,2,160
2023,10,29,-1,34.2,25.2,76,2,350
2023,10,30,0,33.5,25.3,80,2,360
2023,10,31,0,34.1,25.1,76,2,180
2023,11,1,5.4,33.9,26.5,78,2,180
2023,11,2,13.6,34.4,24.9,82,2,20
2023,11,3,-1,33.5,24.9,82,2,40
2023,11,4,0,32.1,24.3,75,3,360
2023,11,5,0.2,33.8,25.2,75,2,180
2023,11,6,0,34.3,26.5,74,2,20
2023,11,7,18,34.3,25.6,82,2,360
2023,11,8,22.4,32.4,23.2,83,2,40
2023,11,9,-1,34.3,25.4,76,2,360
2023,11,10,0,34.3,25.6,75,2,360
2023,11,11,0.6,34.7,25,78,2,30
2023,11,12,0,34,25.3,70,2,360
2023,11,13,0,34.8,25.1,68,2,360
2023,11,14,0,34.6,26.1,69,3,360
2023,11,15,0.2,33.2,25,73,3,360
2023,11,16,11.3,27.6,24.8,91,2,340
2023,11,17,-1,31.5,25.3,81,2,360
2023,11,18,23.7,32.3,25.2,81,2,360
2023,11,19,0,31.2,25.3,81,2,190
2023,11,20,-1,34.2,25.7,75,2,200
2023,11,21,0.6,33.4,25.6,78,2,180
2023,11,22,-1,34.1,26.5,79,2,80
2023,11,23,12.4,33,25.7,80,2,360
2023,11,24,0.8,32,25.2,83,2,10
2023,11,25,0,33,24.6,76,3,20
2023,11,26,0,33.2,25.6,73,3,360
2023,11,27,0,32.2,25.6,75,2,360
2023,11,28,0,32.4,26.3,76,2,360
2023,11,29,0,32.6,24.8,87,2,360
2023,11,30,9,31.9,25.2,80,2,360
2023,12,1,0,33.4,25.1,79,3,20
2023,12,2,8.8,33,25,78,3,360
2023,12,3,-1,31.8,24.9,83,3,20
2023,12,4,0.2,33,25.1,80,2,10
2023,12,5,1.8,33.8,25.2,78,2,360
2023,12,6,0.2,32,24.6,81,3,20
2023,12,7,0,31.5,25.2,80,3,360
2023,12,8,0.2,33.9,25.6,75,2,360
2023,12,9,0,33.7,25.2,76,2,290
2023,12,10,0,34,25.1,69,3,360
2023,12,11,0,34.2,24.6,70,3,350
2023,12,12,0,33.3,25.4,74,2,360
2023,12,13,-1,31.6,25,77,2,360
2023,12,14,0,33.8,24.7,73,2,360
2023,12,15,0,33.5,24.2,76,2,360
2023,12,16,0,34.7,25.1,70,3,360
2023,12,17,-1,30.8,26,77,3,10
2023,12,18,27.7,27.2,24.4,90,2,20
2023,12,19,3.7,30.8,25,84,2,10
2023,12,20,21,33.3,23.9,79,3,100
2023,12,21,-1,33.3,25,76,2,350
2023,12,22,0,32.4,24.7,76,3,30
2023,12,23,0,33.5,24.8,74,3,10
2023,12,24,-1,33.4,25.9,75,3,20
2023,12,25,0,30,24.1,86,3,10
2023,12,26,0,33.3,25.8,76,2,10
2023,12,27,7,33.7,25.1,79,2,360
2023,12,28,0,34.5,26.2,78,3,360
2023,12,29,-1,33.5,25.3,78,2,10
2023,12,30,0,34.5,25.2,83,2,180
2023,12,31,0,34.3,25.8,79,3,20
